id,Name,Fueltype,Technology,Set,Country,Capacity,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
2640,Entrepenas,Hydro,,PP,Spain,40.8,0.0,1956.0,1956.0,40.493099,-2.750452,SEDE,"{'CARMA': ['CARMA12546'], 'OPSD': ['OEU4939', 'OEU4940']}",1575
2641,Iderhoffstraße,OCGT,Steam Turbine,CHP,Germany,11.0,0.0,1996.0,1996.0,50.978567,11.05158,,"{'CARMA': ['CARMA12608'], 'OPSD': ['BNA0255']}",4517
2642,Erfurt ost,CCGT,CCGT,CHP,Germany,109.1,0.0,2000.0,2014.0,50.989612,11.027635,,"{'CARMA': ['CARMA12609'], 'OPSD': ['BNA0256b', 'BNA0256a']}",4517
2643,Erica,OCGT,,PP,Netherlands,63.0,0.0,,,52.69631999999999,6.914110000000001,Tennet_Q4,"{'CARMA': ['CARMA12616', 'CARMA12626'], 'OPSD': ['OEU39']}",5702
2644,Ering,Hydro,Run-Of-River,PP,Germany,108.5,0.0,1942.0,1943.0,48.29207045,13.1589383,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA12629'], 'OPSD': ['BNA0259', 'OEU5712']}",3320
2645,Eriste,Hydro,,PP,Spain,87.6,0.0,1969.0,1969.0,42.583678000000006,0.483248,SEDE,"{'CARMA': ['CARMA12630'], 'OPSD': ['OEU4699', 'OEU4700']}",2505
2646,Erlangen,Hard Coal,Steam Turbine,CHP,Germany,17.4,0.0,1980.0,1980.0,49.59283,11.00148,,"{'CARMA': ['CARMA12638'], 'OPSD': ['BNA0261b']}",4765
2647,Erlenbach,Hydro,Run-Of-River,PP,Switzerland,18.0,0.0,2005.0,2005.0,46.6568821564,7.5481189122,BFE,"{'CARMA': ['CARMA12643'], 'OPSD': ['OEU545']}",3718
2648,Erlenholz,Hydro,Run-Of-River,PP,Switzerland,0.48,0.0,2003.0,2003.0,47.4572264157,9.3680490014,BFE,"{'CARMA': ['CARMA12644'], 'OPSD': ['OEU459']}",3797
2649,Errochty,Hydro,,PP,United Kingdom,75.0,0.0,1955.0,1955.0,56.708896,-4.006863,GOV,"{'CARMA': ['CARMA12668'], 'OPSD': ['OEU5278']}",6231
2650,Erzbach,Hydro,Run-Of-River,PP,Austria,1.0,0.0,1986.0,1986.0,47.573384,14.839885,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA12678'], 'OPSD': ['OEU5713']}",3360
2651,Escales,Hydro,,PP,Spain,35.85,0.0,1955.0,1955.0,42.3161465439044,0.74631929397583,SEDE,"{'CARMA': ['CARMA12691'], 'OPSD': ['OEU4702', 'OEU4701', 'OEU4703']}",2510
2652,Escandella,OCGT,,PP,Spain,6.51,0.0,,,38.440029,-0.638361,SEDE,"{'CARMA': ['CARMA23692'], 'OPSD': ['OEU2350']}",1607
2653,Espinosa henares,Hydro,,PP,Spain,8.13,0.0,1964.0,1964.0,42.729604,-5.790158,SEDE,"{'CARMA': ['CARMA12783'], 'OPSD': ['OEU4976', 'OEU1973']}",2609
2654,Espot,Hydro,,PP,Spain,9.64,0.0,1953.0,1953.0,42.578381,1.0866559999999998,SEDE,"{'CARMA': ['CARMA12786'], 'OPSD': ['OEU4705', 'OEU4706']}",2512
2655,Esterri,Hydro,,PP,Spain,27.51,0.0,1958.0,1984.0,42.6333333,1.1333333,SEDE,"{'CARMA': ['CARMA12820'], 'OPSD': ['OEU4712', 'OEU4713', 'OEU4711']}",2511
2656,Estremera,Hydro,,PP,Spain,0.78,0.0,,,40.1833333,-3.1,SEDE,"{'CARMA': ['CARMA12835'], 'OPSD': ['OEU2849']}",1570
2657,Ettling,Hydro,Run-Of-River,PP,Germany,12.6,0.0,1988.0,1988.0,48.6960722,12.7977619,,"{'CARMA': ['CARMA12857'], 'OPSD': ['BNA1274']}",3324
2658,Eume,Hydro,,PP,Spain,54.4,0.0,1960.0,1960.0,43.407473,-8.011213,SEDE,"{'CARMA': ['CARMA12873'], 'OPSD': ['OEU4714', 'OEU4715']}",2820
2659,Euroatomizado,OCGT,,PP,Spain,14.970999999999998,0.0,2000.0,2000.0,39.96666670000001,-0.25,SEDE,"{'CARMA': ['CARMA12880'], 'OPSD': ['OEU2363', 'OEU3043']}",1604
2660,Engi,Hydro,Run-Of-River,PP,Switzerland,4.28,0.0,2009.0,2012.0,46.979734503900005,9.1561828208,BFE,"{'CARMA': ['CARMA12484'], 'OPSD': ['OEU715', 'OEU714']}",3820
2661,Enfield,CCGT,CCGT,PP,United Kingdom,408.0,0.0,1999.0,1999.0,51.662651,-0.02235,GOV,"{'CARMA': ['CARMA12478', 'CARMA12477'], 'OPSD': ['OEU5350']}",5028
2662,Eggborough,Hard Coal,,PP,United Kingdom,1960.0,0.0,1967.0,1967.0,53.712738,-1.125744,GOV,"{'CARMA': ['CARMA11869'], 'OPSD': ['OEU5162']}",5820
2663,Egglfing obernberg,Hydro,Run-Of-River,PP,Germany,124.4,0.0,1944.0,1944.0,48.3202287,13.31740725,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA11872'], 'OPSD': ['BNA0042', 'OEU5711']}",3320
2664,Eguillor,Hydro,,PP,Spain,5.091,0.0,1932.0,1932.0,42.84796400000001,-1.810455,SEDE,"{'CARMA': ['CARMA11881'], 'OPSD': ['OEU4223', 'OEU2156']}",2687
2665,Werkskraftwerk sappi ehingen,Bioenergy,Steam Turbine,PP,Germany,21.2,0.0,1961.0,1990.0,48.266955,9.726205,,"{'CARMA': ['CARMA11901'], 'OPSD': ['BNA0232a', 'BNA0232b']}",3476
2666,Eichetmühle,Hydro,Run-Of-River,PP,Austria,0.14,0.0,1899.0,1899.0,47.799405643506404,13.0439901351929,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA11915'], 'OPSD': ['OEU5827']}",3347
2667,Eichi,Hydro,Run-Of-River,PP,Switzerland,2.4,0.0,1957.0,1957.0,46.94074317689999,8.2878677315,BFE,"{'CARMA': ['CARMA60966'], 'OPSD': ['OEU674']}",3731
2668,Eitting,Hydro,Run-Of-River,PP,Germany,26.0,0.0,1925.0,1925.0,48.35859050000001,11.8821921,,"{'CARMA': ['CARMA11965', 'CARMA11966'], 'OPSD': ['BNA1134']}",3315
2669,Elberfeld,Hard Coal,Steam Turbine,CHP,Germany,85.0,0.0,1989.0,1989.0,51.24835,7.11874,,"{'CARMA': ['CARMA12224'], 'OPSD': ['BNA1084']}",4648
2670,Nueva electricidad,OCGT,,PP,Spain,3.03,0.0,1998.0,1998.0,40.41650209415021,-3.70256423950195,SEDE,"{'CARMA': ['CARMA12252'], 'OPSD': ['OEU3436']}",1676
2671,Ellgau,Hydro,Run-Of-River,PP,Germany,9.7,0.0,1952.0,1952.0,48.596746,10.8789,,"{'CARMA': ['CARMA12307'], 'OPSD': ['BNA1136']}",3501
2672,Els salts,Hydro,,PP,Spain,0.06,0.0,,,41.75,1.0,SEDE,"{'CARMA': ['CARMA63227'], 'OPSD': ['OEU2589']}",2564
2673,Eltmann,OCGT,Steam Turbine,CHP,Germany,57.0,0.0,2008.0,2008.0,49.984,10.65137,,"{'CARMA': ['CARMA12362'], 'OPSD': ['BNA0243']}",4757
2674,Embalajes cajas,OCGT,,PP,Spain,3.0,0.0,2000.0,2000.0,41.3333333,2.1,SEDE,"{'CARMA': ['CARMA12378'], 'OPSD': ['OEU3048']}",2562
2675,Emden,OCGT,OCGT,PP,Germany,52.0,0.0,1973.0,1973.0,53.34217,7.206239999999998,,"{'CARMA': ['CARMA12389'], 'OPSD': ['BNA0245a']}",5651
2676,Emmenhof,Hydro,Run-Of-River,PP,Switzerland,0.33,0.0,1986.0,1986.0,47.194846381800005,7.582729415,BFE,"{'CARMA': ['CARMA54986'], 'OPSD': ['OEU604']}",3724
2677,Emmenweid,Hydro,Run-Of-River,PP,Switzerland,1.08,0.0,2003.0,2003.0,47.067037979300004,8.2636686626,BFE,"{'CARMA': ['CARMA60869'], 'OPSD': ['OEU681']}",3731
2678,Empächli,Hydro,Run-Of-River,PP,Switzerland,0.33,0.0,1995.0,1995.0,46.922342991099995,9.1584199006,BFE,"{'CARMA': ['CARMA60855'], 'OPSD': ['OEU712']}",3820
2679,Ence,Bioenergy,,PP,Spain,27.5,0.0,2009.0,2009.0,42.4166667,-8.666666699999999,SEDE,"{'CARMA': ['CARMA59654'], 'OPSD': ['OEU3771']}",2799
2680,Encinarejo,Hydro,,PP,Spain,8.21,0.0,1930.0,1930.0,38.03922100000001,-4.050775,SEDE,"{'CARMA': ['CARMA12452'], 'OPSD': ['OEU4698', 'OEU4697']}",1480
2681,Enemansa,Bioenergy,,PP,Spain,16.0,0.0,,,39.237851,-3.423325,SEDE,"{'CARMA': ['CARMA12465'], 'OPSD': ['OEU3640']}",1683
2682,Eneralco,OCGT,,PP,Spain,8.88,0.0,,,39.12917,-3.092467,SEDE,"{'CARMA': ['CARMA12466'], 'OPSD': ['OEU2524']}",1517
2683,Haapakoski,Hydro,Pv,PP,Finland,32.5,0.0,,,65.33333329999999,25.2833333,EnergyAuthority,"{'CARMA': ['CARMA16410', 'CARMA16411'], 'OPSD': ['OEU1178']}",6667
2684,Hafen,CCGT,CCGT,CHP,Germany,100.2,0.0,2005.0,2005.0,51.950086,7.641275999999999,,"{'CARMA': ['CARMA16475'], 'OPSD': ['BNA0685']}",4698
2685,Hagendorn,Hydro,Run-Of-River,PP,Switzerland,0.58,0.0,2010.0,2010.0,47.2016699737,8.4375910139,BFE,"{'CARMA': ['CARMA16484'], 'OPSD': ['OEU691']}",3747
2686,Kerry falls,Hydro,,PP,United Kingdom,1.25,0.0,1951.0,1951.0,57.684857,-5.642699,GOV,"{'CARMA': ['CARMA21882'], 'OPSD': ['OEU5300']}",6245
2687,Kierikki,Hydro,,PP,Finland,38.0,0.0,,,65.33333329999999,25.2833333,EnergyAuthority,"{'CARMA': ['CARMA22066'], 'OPSD': ['OEU1247']}",6667
2688,Killinkoski,Hydro,,PP,Finland,4.5,0.0,,,62.4,23.8666667,EnergyAuthority,"{'CARMA': ['CARMA22113'], 'OPSD': ['OEU1249']}",6520
2689,Kiltua,Hydro,,PP,Finland,5.6,0.0,,,62.89238221480871,27.6770281791687,EnergyAuthority,"{'CARMA': ['CARMA22126'], 'OPSD': ['OEU1250']}",6519
2690,Kirakkaköngäs,Hydro,,PP,Finland,1.0,0.0,,,61.1655547565877,23.839473724365202,EnergyAuthority,"{'CARMA': ['CARMA22255'], 'OPSD': ['OEU1251']}",6307
2691,Kirchlengern,CCGT,CCGT,PP,Germany,201.5,0.0,1980.0,1980.0,52.19507,8.6482,,"{'CARMA': ['CARMA22270'], 'OPSD': ['BNA0531']}",4751
2692,Kirchmöser,CCGT,CCGT,PP,Germany,160.0,0.0,1994.0,1994.0,52.394167,12.418056,,"{'CARMA': ['CARMA22273'], 'OPSD': ['BNA0130']}",4533
2693,Kirkniemi,OCGT,,PP,Finland,128.0,0.0,,,60.190917000000006,23.943651000000006,EnergyAuthority,"{'CARMA': ['CARMA22292'], 'OPSD': ['OEU1252']}",6324
2694,Kirkwall,Oil,,PP,United Kingdom,16.0,0.0,1953.0,1953.0,58.982347,-2.964408,GOV,"{'CARMA': ['CARMA22296'], 'OPSD': ['OEU5288']}",6246
2695,Kissakoski,Hydro,,PP,Finland,1.6,0.0,,,61.6,26.7333333,EnergyAuthority,"{'CARMA': ['CARMA22331'], 'OPSD': ['OEU1253']}",6321
2696,Bioenergie park klarsee,Bioenergy,Steam Turbine,PP,Germany,17.8,0.0,2006.0,2006.0,53.320352,14.271028,,"{'CARMA': ['CARMA22419'], 'OPSD': ['BNA1522']}",5540
2697,Klåsarö,Hydro,,PP,Finland,4.5,0.0,,,60.55,26.5166667,EnergyAuthority,"{'CARMA': ['CARMA22426'], 'OPSD': ['OEU1254']}",6316
2698,Klaus,Hydro,Run-Of-River,PP,Austria,20.0,0.0,1975.0,1975.0,47.82845,14.157217,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA22428'], 'OPSD': ['OEU5745']}",3350
2699,Klazi,OCGT,,PP,Netherlands,63.0,0.0,,,52.73792,7.01368,Tennet_Q2,"{'CARMA': ['CARMA22435', 'CARMA22434'], 'OPSD': ['OEU49']}",5702
2700,Kleintal isenthal,Hydro,Run-Of-River,PP,Switzerland,1.18,0.0,2009.0,2009.0,46.9100429809,8.5622651691,BFE,"{'CARMA': ['CARMA61000'], 'OPSD': ['OEU646']}",3815
2701,Klingnau,Hydro,Run-Of-River,PP,Switzerland,42.6,0.0,1935.0,1935.0,47.5945791001,8.2257277335,,"{'CARMA': ['CARMA22460'], 'OPSD': ['OEU625']}",3689
2702,Kwkk heidelberg,OCGT,Steam Turbine,PP,Germany,13.5,0.0,2002.0,2002.0,49.42158,8.672839999999999,,"{'CARMA': ['CARMA47064'], 'OPSD': ['BNA1151']}",4723
2703,Klusi,Hydro,Reservoir,PP,Switzerland,1.3,0.0,1996.0,1996.0,46.6638985262,7.5482636838, - Ersatz alte Zentrale Klusi im Jahr 1996                                        ,"{'CARMA': ['CARMA57561'], 'OPSD': ['OEU544']}",3718
2704,Knapton,OCGT,,PP,United Kingdom,40.0,0.0,1994.0,1994.0,54.181097,-0.641951,GOV,"{'CARMA': ['CARMA22513'], 'OPSD': ['OEU5347']}",5824
2705,Koblenz,Hydro,Run-Of-River,PP,Germany,16.0,0.0,1951.0,1951.0,50.365855,7.58171,,"{'CARMA': ['CARMA22560'], 'OPSD': ['BNA1181']}",4614
2706,Kokkola,Bioenergy,,PP,Finland,49.5,0.0,,,63.2833333,23.1333333,EnergyAuthority,"{'CARMA': ['CARMA22648'], 'OPSD': ['OEU1259', 'OEU1258']}",6529
2707,Kokkosniva,Hydro,,PP,Finland,25.0,0.0,,,67.1108333,27.510555600000004,EnergyAuthority,"{'CARMA': ['CARMA22649'], 'OPSD': ['OEU1260']}",6720
2708,Kielder,Hydro,,PP,United Kingdom,6.0,0.0,2006.0,2006.0,55.185139,-2.45771,GOV,"{'CARMA': ['CARMA22064'], 'OPSD': ['OEU5193']}",5864
2709,Kerava,Bioenergy,,PP,Finland,19.04,0.0,,,60.4033834667719,25.1050043106079,EnergyAuthority,"{'CARMA': ['CARMA64276'], 'OPSD': ['OEU1456']}",6311
2710,Kolsi,Hydro,,PP,Finland,45.0,0.0,,,61.2564705590797,22.3564267158508,EnergyAuthority,"{'CARMA': ['CARMA22696'], 'OPSD': ['OEU1261']}",6329
2711,Kerava,OCGT,,PP,Finland,3.7,0.0,,,60.4033834667719,25.1050043106079,EnergyAuthority,"{'CARMA': ['CARMA21839'], 'OPSD': ['OEU1246']}",6311
2712,Kaitfors,Hydro,,PP,Finland,7.6,0.0,,,63.5,22.5166667,EnergyAuthority,"{'CARMA': ['CARMA20832'], 'OPSD': ['OEU1228']}",6529
2713,Kalajärvi,Hydro,,PP,Finland,1.8,0.0,,,61.7,29.4833333,EnergyAuthority,"{'CARMA': ['CARMA20875'], 'OPSD': ['OEU1229']}",6318
2714,Kallioinen,Hydro,,PP,Finland,12.0,0.0,,,61.217131428056405,23.7567329406738,EnergyAuthority,"{'CARMA': ['CARMA20948'], 'OPSD': ['OEU1230']}",6307
2715,Kallnach,Hydro,Run-Of-River,PP,Switzerland,8.3,0.0,1980.0,1980.0,47.02149901520001,7.2281774902, - Ersatzenergie: ,"{'CARMA': ['CARMA20950'], 'OPSD': ['OEU574']}",3713
2716,Kaltimo,Hydro,,PP,Finland,32.0,0.0,,,62.8,30.15,EnergyAuthority,"{'CARMA': ['CARMA20969'], 'OPSD': ['OEU1231']}",6525
2717,Saxettal kammri,Hydro,Run-Of-River,PP,Switzerland,0.8,0.0,1998.0,1998.0,46.65762105,7.853444546,,"{'CARMA': ['CARMA54814'], 'OPSD': ['OEU529']}",3728
2718,Kandergrund,Hydro,Run-Of-River,PP,Switzerland,19.0,0.0,1991.0,1991.0,46.5427473984,7.6594865995,BFE,"{'CARMA': ['CARMA21104'], 'OPSD': ['OEU535']}",3718
2719,Kandersteg dorf,Hydro,Run-Of-River,PP,Switzerland,1.03,0.0,2012.0,2012.0,46.4959386063,7.675187897100001,BFE,"{'CARMA': ['CARMA21105'], 'OPSD': ['OEU534']}",3704
2720,Kandersteg zilfuri,Hydro,Run-Of-River,PP,Switzerland,1.09,0.0,1958.0,1958.0,46.4956334904,7.6915989335,,"{'CARMA': ['CARMA57555'], 'OPSD': ['OEU533']}",3704
2721,Kappelerhof,Hydro,Run-Of-River,PP,Switzerland,7.0,0.0,2006.0,2006.0,47.4845539139,8.2928319253,BFE,"{'CARMA': ['CARMA21217'], 'OPSD': ['OEU767']}",3826
2722,Karcherstr.,Hard Coal,Steam Turbine,CHP,Germany,13.4,0.0,1996.0,1996.0,49.43461,7.75824,,"{'CARMA': ['CARMA21290'], 'OPSD': ['BNA0510b']}",4605
2723,Karjalankoski,Hydro,,PP,Finland,4.5,0.0,,,62.89238221480871,27.6770281791687,EnergyAuthority,"{'CARMA': ['CARMA21316'], 'OPSD': ['OEU1234']}",6519
2724,Katerma,Hydro,,PP,Finland,11.5,0.0,,,64.15,28.95,EnergyAuthority,"{'CARMA': ['CARMA51661'], 'OPSD': ['OEU1237']}",6647
2725,Kattilakoski,Hydro,,PP,Finland,2.1,0.0,,,63.46666670000001,23.3,EnergyAuthority,"{'CARMA': ['CARMA21364', 'CARMA21505'], 'OPSD': ['OEU1238']}",6529
2726,Kaufering,Hydro,Run-Of-River,PP,Germany,16.7,0.0,1975.0,1975.0,48.084026,10.864936,,"{'CARMA': ['CARMA21516'], 'OPSD': ['BNA1169']}",3499
2727,Kauttua,Bioenergy,,PP,Finland,19.0,0.0,,,61.1,22.1666667,EnergyAuthority,"{'CARMA': ['CARMA21530'], 'OPSD': ['OEU1240']}",6331
2728,Kavo,Bioenergy,,PP,Finland,79.2,0.0,,,64.23271700000001,27.687006,EnergyAuthority,"{'CARMA': ['CARMA21545'], 'OPSD': ['OEU1241']}",6518
2729,Keadby,CCGT,CCGT,PP,United Kingdom,710.0,0.0,1994.0,1994.0,53.594692,-0.749312,GOV,"{'CARMA': ['CARMA21668'], 'OPSD': ['OEU5312']}",5843
2730,Keltti,Hydro,,PP,Finland,19.1,0.0,,,60.8833333,26.6,EnergyAuthority,"{'CARMA': ['CARMA21739'], 'OPSD': ['OEU1243']}",6316
2731,Kelukoski,Hydro,,PP,Finland,9.8,0.0,,,67.41666670000001,26.6,EnergyAuthority,"{'CARMA': ['CARMA21740'], 'OPSD': ['OEU1244']}",6719
2732,Kemi,Bioenergy,,PP,Finland,75.0,0.0,,,65.755324,24.523489,EnergyAuthority,"{'CARMA': ['CARMA21762'], 'OPSD': ['OEU1245']}",6656
2733,Kemijärvi,Bioenergy,,PP,Finland,4.0,0.0,,,62.8333333,30.5333333,EnergyAuthority,"{'CARMA': ['CARMA21763'], 'OPSD': ['OEU1470']}",6647
2734,Kendoon,Hydro,,PP,United Kingdom,24.0,0.0,1936.0,1936.0,55.164438,-4.191086,GOV,"{'CARMA': ['CARMA21787'], 'OPSD': ['OEU5329']}",5768
2735,Rmva köln,Waste,Steam Turbine,PP,Germany,45.1,0.0,1997.0,1997.0,51.0003,6.94358,,"{'CARMA': ['CARMA2632', 'CARMA22688'], 'OPSD': ['BNA1184']}",4650
2736,Bmkw königs wusterhausen,Bioenergy,Steam Turbine,PP,Germany,17.1,0.0,2003.0,2003.0,52.30479,13.636029999999998,,"{'CARMA': ['CARMA22771'], 'OPSD': ['BNA0549']}",4552
2737,Kaihua,Hydro,,PP,Finland,5.4,0.0,,,66.35,26.85,EnergyAuthority,"{'CARMA': ['CARMA20802'], 'OPSD': ['OEU1226']}",6657
2738,Landesbergen biomasse,Bioenergy,Steam Turbine,PP,Germany,22.0,0.0,2005.0,2005.0,52.57703000000001,9.11009,,"{'CARMA': ['CARMA24347'], 'OPSD': ['BNA0573']}",5663
2739,Igiser mülbach landquart,Hydro,Run-Of-River,PP,Switzerland,1.21,0.0,1978.0,1988.0,46.9570649025,9.573360095449999,BFE,"{'CARMA': ['CARMA60860', 'CARMA24356'], 'OPSD': ['OEU418', 'OEU417']}",3688
2740,Schwerin lankow,OCGT,Steam Turbine,CHP,Germany,23.0,0.0,1994.0,1994.0,53.65391700000001,11.372972,,"{'CARMA': ['CARMA24444'], 'OPSD': ['BNA0897']}",5534
2741,Lanuza,Hydro,,PP,Spain,52.69,0.0,1977.0,1977.0,42.750252,-0.314465,SEDE,"{'CARMA': ['CARMA24462'], 'OPSD': ['OEU4772', 'OEU4771']}",2666
2742,Lanzahita,Hydro,,PP,Spain,1.97,0.0,1996.0,1996.0,40.204995,-4.93548,SEDE,"{'CARMA': ['CARMA24465'], 'OPSD': ['OEU2496']}",1578
2743,Laspuna,Hydro,,PP,Spain,14.32,0.0,1965.0,1965.0,42.50374353081021,0.154409408569336,SEDE,"{'CARMA': ['CARMA24588'], 'OPSD': ['OEU4776', 'OEU4775']}",2501
2744,Lastaola,Hydro,,PP,Spain,0.19,0.0,,,43.259479488100006,-1.94927686173,SEDE,"{'CARMA': ['CARMA24597'], 'OPSD': ['OEU3359']}",2665
2745,Laufen wasserfall,Hydro,Run-Of-River,PP,Switzerland,0.72,0.0,1995.0,1995.0,47.4196898837,7.501173026,BFE,"{'CARMA': ['CARMA60837'], 'OPSD': ['OEU496']}",3726
2746,Laufenburg,Hydro,Run-Of-River,PP,Switzerland,214.4,0.0,1914.0,1994.0,47.55591338479999,8.04912453665,BFE,"{'CARMA': ['CARMA24625'], 'OPSD': ['BNA0583', 'OEU481']}",3734
2747,Laufnitzdorf,Hydro,Run-Of-River,PP,Austria,18.0,0.0,1931.0,1931.0,47.292402,15.323134,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA24628'], 'OPSD': ['OEU5751']}",3362
2748,Lavey,Hydro,Run-Of-River,PP,Switzerland,90.0,0.0,1990.0,1990.0,46.2144442208,7.0129627052, VS = 2030            ,"{'CARMA': ['CARMA24678'], 'OPSD': ['OEU896']}",3697
2749,Laviana,Hydro,,PP,Spain,1.093,0.0,1905.0,1905.0,43.245385,-5.562896,SEDE,"{'CARMA': ['CARMA24679'], 'OPSD': ['OEU4150', 'OEU4148', 'OEU4149']}",2705
2750,Leboreiro,Hydro,,PP,Spain,2.2769999999999997,0.0,1947.0,1947.0,42.275542,-7.501378999999999,SEDE,"{'CARMA': ['CARMA24804'], 'OPSD': ['OEU5022', 'OEU5023']}",2879
2751,Lebring,Hydro,Run-Of-River,PP,Austria,20.0,0.0,1988.0,1988.0,46.857847,15.5373,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA24805'], 'OPSD': ['OEU5753']}",3362
2752,Lehmen,Hydro,Run-Of-River,PP,Germany,20.0,0.0,1962.0,1962.0,50.274724,7.458957000000002,,"{'CARMA': ['CARMA24862'], 'OPSD': ['BNA0715']}",4612
2753,Dkw leinau,Oil,Steam Turbine,PP,Germany,11.4,0.0,1983.0,1983.0,47.912537,10.61174,,"{'CARMA': ['CARMA24878'], 'OPSD': ['BNA1227']}",3490
2754,Leipzig nord,CCGT,CCGT,CHP,Germany,167.0,0.0,1996.0,2010.0,51.35119,12.37843,,"{'CARMA': ['CARMA24884'], 'OPSD': ['BNA0588']}",4553
2755,Leiza,Hydro,,PP,Spain,0.57,0.0,1925.0,1925.0,43.0833333,-1.8166667,SEDE,"{'CARMA': ['CARMA24897'], 'OPSD': ['OEU4351']}",2737
2756,Leoben,Hydro,Run-Of-River,PP,Austria,10.0,0.0,2005.0,2005.0,47.388476,15.095161,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA24956'], 'OPSD': ['OEU5754']}",3360
2757,Leppikoski,Hydro,,PP,Finland,24.0,0.0,,,64.2,24.5,EnergyAuthority,"{'CARMA': ['CARMA24975'], 'OPSD': ['OEU1287']}",6531
2758,Lerida,Hydro,,PP,Spain,11.93,0.0,1964.0,1964.0,41.6166667,0.6166666999999999,SEDE,"{'CARMA': ['CARMA14743', 'CARMA24980'], 'OPSD': ['OEU4777']}",2504
2759,Lerin,Hydro,,PP,Spain,1.162,0.0,,,42.48318,-1.971836,SEDE,"{'CARMA': ['CARMA24984'], 'OPSD': ['OEU2535']}",2712
2760,Lerwick,Oil,,PP,United Kingdom,67.0,0.0,1953.0,1953.0,60.167184,-1.164261,GOV,"{'CARMA': ['CARMA24991'], 'OPSD': ['OEU5289']}",6246
2761,Landl,Hydro,Run-Of-River,PP,Austria,25.0,0.0,1967.0,1967.0,47.651131,14.750286,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA24354'], 'OPSD': ['OEU5750']}",3360
2762,Landau,Hydro,Run-Of-River,PP,Germany,12.6,0.0,1984.0,1984.0,48.667862,12.660027,,"{'CARMA': ['CARMA24343'], 'OPSD': ['BNA1228']}",3324
2763,Amylum,OCGT,,PP,Netherlands,7.0,0.0,,,52.46552,4.81361,Tennet_Q1,"{'CARMA': ['CARMA22791'], 'OPSD': ['OEU4']}",5011
2764,Lancara,Hydro,,PP,Spain,1.2,0.0,1926.0,1926.0,42.929059,-5.952669,SEDE,"{'CARMA': ['CARMA24328'], 'OPSD': ['OEU4990', 'OEU4991']}",2860
2765,Korkeakoski,Hydro,,PP,Finland,8.5,0.0,,,61.79714562056829,24.372310638427702,EnergyAuthority,"{'CARMA': ['CARMA22838'], 'OPSD': ['OEU1263']}",6312
2766,Koskenvarsi,Hydro,,PP,Finland,0.9,0.0,,,62.95,23.7333333,EnergyAuthority,"{'CARMA': ['CARMA22880'], 'OPSD': ['OEU1265']}",6520
2767,Kotka,Bioenergy,,PP,Finland,72.0,0.0,,,60.467787,26.95737,EnergyAuthority,"{'CARMA': ['CARMA22929', 'CARMA22931'], 'OPSD': ['OEU1266']}",6317
2768,Krauchbachwerk,Hydro,Run-Of-River,PP,Switzerland,0.64,0.0,1999.0,1999.0,46.9561528371,9.159765348099999,BFE,"{'CARMA': ['CARMA60844'], 'OPSD': ['OEU713']}",3820
2769,Krefeld,OCGT,Steam Turbine,CHP,Germany,12.6,0.0,2013.0,2013.0,51.3387609,6.5853417,,"{'CARMA': ['CARMA23065'], 'OPSD': ['BNA1502']}",4638
2770,K&n pfk ag ev,CCGT,CCGT,PP,Germany,12.8,0.0,1993.0,1993.0,51.05135,13.01661,,"{'CARMA': ['CARMA23092'], 'OPSD': ['BNA1329']}",4562
2771,Krippau,Hydro,Run-Of-River,PP,Austria,30.0,0.0,1965.0,1965.0,47.703511,14.689298,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA23098', 'CARMA23099'], 'OPSD': ['OEU5749']}",3360
2772,Kubel,Hydro,Run-Of-River,PP,Switzerland,15.0,0.0,1976.0,1976.0,47.4019094764,9.3236406383,BFE,"{'CARMA': ['CARMA23204'], 'OPSD': ['OEU456']}",3798
2773,Kuhankoski,Hydro,,PP,Finland,3.2,0.0,,,60.9,26.6333333,EnergyAuthority,"{'CARMA': ['CARMA23230', 'CARMA23437'], 'OPSD': ['OEU1270']}",6316
2774,Kuhmon lämpö,Bioenergy,,PP,Finland,4.0,0.0,,,64.1333333,29.5166667,EnergyAuthority,"{'CARMA': ['CARMA23236'], 'OPSD': ['OEU1271']}",6647
2775,Kuokkastenkoski,Hydro,,PP,Finland,2.0,0.0,,,63.5333333,28.9666667,EnergyAuthority,"{'CARMA': ['CARMA23330'], 'OPSD': ['OEU1273']}",6647
